Date,RegionID,RegionName,State,Metro,County,City,SizeRank,Zhvi,MoM,QoQ,YoY,5Year,10Year,PeakMonth,PeakQuarter,PeakZHVI,PctFallFromPeak,LastTimeAtCurrZHVI
2/29/2016,96467,91709,CA,Riverside,San Bernardino,Chino Hills,142,586900,-0.001531133,-0.001361239,-0.007273342,0.048522769,-0.008033411,2006-04,2006-Q2,643600,-0.088098198,2005-09
2/29/2016,84641,60641,IL,Chicago,Cook,Chicago,143,253700,-0.000787712,-0.000394011,0.027957861,0.040322397,-0.027502057,2006-11,2006-Q4,342200,-0.25862069,2003-07
2/29/2016,62022,11211,NY,New York,Kings,New York,144,977300,0.006177288,0.024853188,0.065525512,0.13704896,,2016-02,2016-Q1,977300,0,2016-02
2/29/2016,66705,20906,MD,Washington,Montgomery,Silver Spring,145,303300,0.00297619,0.010326449,0.014720642,0.040242546,-0.024978893,2006-05,2006-Q2,394300,-0.23078874,2004-08
2/29/2016,96477,91730,CA,Riverside,San Bernardino,Rancho Cucamonga,146,380100,0.002109148,0.016853933,0.04884106,0.078660413,-0.013468583,2006-06,2006-Q2,447500,-0.150614525,2005-04
2/29/2016,84621,60619,IL,Chicago,Cook,Chicago,147,120000,0.006711409,0.021276596,-0.004149378,-0.017687926,-0.030102106,2007-08,2007-Q3,175000,-0.314285714,2003-05
2/29/2016,95770,89031,NV,Las Vegas,Clark,North Las Vegas,148,182900,0.002741228,0.01442041,0.078419811,0.11569531,-0.045932508,2006-04,2006-Q2,294600,-0.379158181,2004-01
2/29/2016,76953,44035,OH,Cleveland,Lorain,Elyria,149,86900,0.003464203,0.00812065,0.019953052,-0.007206335,-0.026693541,2006-07,2006-Q3,114100,-0.238387379,1998-09
2/29/2016,94890,85308,AZ,Phoenix,Maricopa,Glendale,150,251300,0.003995206,0.016997167,0.070272572,0.098508093,-0.024455351,2006-01,2006-Q1,322400,-0.220533499,2005-04
2/29/2016,96656,92114,CA,San Diego,San Diego,San Diego,151,373700,0.009181745,0.028626479,0.069547796,0.100511083,-0.018167623,2006-04,2006-Q2,452300,-0.173778466,2004-07
2/29/2016,97319,93536,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,Lancaster,152,277500,0.008357558,0.02398524,0.053530752,0.071252197,-0.033707468,2006-07,2006-Q3,400000,-0.30625,2004-05
2/29/2016,97118,93065,CA,Ventura,Ventura,Simi Valley,153,513300,0.00175644,0.010632014,0.05033763,0.059982104,-0.011612891,2006-06,2006-Q2,585200,-0.122863978,2005-03
2/29/2016,97073,92880,CA,Riverside,Riverside,Eastvale,154,495100,-0.001814516,-0.001008878,0.014757122,0.063686899,-0.020331972,2006-03,2006-Q1,609500,-0.187694832,2004-08
2/29/2016,96186,90631,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange,La Habra,155,511200,0.006101161,0.018326693,0.077117573,0.063813759,-0.012411034,2006-06,2006-Q2,585900,-0.12749616,2005-05
2/29/2016,97075,92882,CA,Riverside,Riverside,Corona,156,419300,-0.000714967,0.00263032,0.04173913,0.071405034,-0.021969221,2006-06,2006-Q2,527200,-0.204666161,2004-08
2/29/2016,92225,78046,TX,Laredo,Webb,Laredo,157,85700,0.004689332,0.002339181,-0.01039261,0.035739135,0.000350734,2014-02,2014-Q1,95900,-0.106360792,2013-10
2/29/2016,97740,94533,CA,Vallejo,Solano,Fairfield,158,289500,0.00590688,0.019725255,0.076608405,0.12326013,-0.038004693,2006-04,2006-Q2,429300,-0.325646401,2004-01
2/29/2016,96000,90019,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,Los Angeles,159,876400,0.009328573,0.018240967,0.067608722,0.092155942,0.008747474,2016-02,2016-Q1,876400,0,2016-02
2/29/2016,96411,91402,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,Los Angeles,160,385600,0.007314525,0.02172761,0.056727871,0.08486594,-0.022915313,2006-08,2006-Q3,500600,-0.229724331,2004-12
2/29/2016,61169,8753,NJ,New York,Ocean,Toms River,161,248000,0.001615509,0.005269558,0.011831905,-0.01227652,-0.027095632,2006-06,2006-Q2,329500,-0.247344461,2004-01
2/29/2016,62120,11434,NY,New York,Queens,New York,162,388600,0.006996631,0.025329815,0.088210585,0.044553178,0.004591462,2007-05,2007-Q2,426900,-0.089716561,2006-05
2/29/2016,97745,94538,CA,San Francisco,Alameda,Fremont,163,752600,0.006015239,0.020197912,0.122613365,0.122718652,0.020065137,2016-02,2016-Q1,752600,0,2016-02
2/29/2016,67657,23322,VA,Virginia Beach,Chesapeake City,Chesapeake,164,323800,0.003097893,0.00621504,0.025007914,0.015792518,-0.00809008,2006-08,2006-Q3,356200,-0.090960135,2005-07
2/29/2016,91889,77379,TX,Houston,Harris,Tomball,165,232000,0,0.004763967,0.041760216,0.046543305,0.028068883,2015-06,2015-Q2,232200,-0.000861326,2015-06
2/29/2016,62179,11691,NY,New York,Queens,New York,166,393300,0.020233463,0.041026998,0.032283465,0.029190717,-0.002927146,2006-11,2006-Q4,436200,-0.098349381,2005-12
2/29/2016,96501,91761,CA,Riverside,San Bernardino,Ontario,167,381800,0.003944255,0.015155544,0.048037332,0.084756036,-0.016867309,2006-05,2006-Q2,461700,-0.173056097,2005-03
2/29/2016,62190,11706,NY,New York,Suffolk,Bay Shore,168,266800,-0.001123175,-0.002243829,-0.029818182,-0.005819059,-0.031935759,2007-03,2007-Q1,379400,-0.296784396,2003-09
2/29/2016,97711,94501,CA,San Francisco,Alameda,Alameda,169,841000,0.002742339,0.013863773,0.114202438,0.095421274,0.019515292,2016-02,2016-Q1,841000,0,2016-02
2/29/2016,60560,7047,NJ,New York,Hudson,North Bergen,170,294800,-0.001355014,0.005114218,0.043539823,0.013560444,-0.033945393,2006-11,2006-Q4,442500,-0.333785311,2004-04
2/29/2016,95817,89121,NV,Las Vegas,Clark,Las Vegas,171,147000,0.003412969,0.017301038,0.08008817,0.108826376,-0.052773092,2006-09,2006-Q3,261900,-0.438717068,2003-10
2/29/2016,91221,76063,TX,Dallas-Fort Worth,Tarrant,Mansfield,172,225600,0.00400534,0.018050542,0.110782866,0.063532862,0.025430421,2016-02,2016-Q1,225600,0,2016-02
2/29/2016,60081,6010,CT,Hartford,Hartford,Bristol,173,170900,0,-0.004079254,0.007665094,-0.017529432,-0.019877493,2007-03,2007-Q1,219800,-0.222474977,2004-03
2/29/2016,67720,23452,VA,Virginia Beach,Virginia Beach City,Virginia Beach,174,224000,0.000446628,0.004484305,0.017719219,0.012605907,-0.004612916,2007-06,2007-Q2,240400,-0.068219634,2005-10
2/29/2016,91941,77450,TX,Houston,Fort Bend,Cinco Ranch,175,251400,-0.000397614,-0.001984915,0.04619226,0.056381817,0.043072419,2015-11,2015-Q4,251900,-0.001984915,2015-10
2/29/2016,67732,23464,VA,Virginia Beach,Virginia Beach City,Virginia Beach,176,238900,0.000837872,0,0.01357658,0.009206646,-0.009451812,2006-08,2006-Q3,268300,-0.10957883,2005-08
2/29/2016,76971,44060,OH,Cleveland,Lake,Mentor,177,152100,-0.001313198,-0.00327654,0.009960159,0.006024532,-0.012621451,2006-06,2006-Q2,173200,-0.12182448,2002-03
2/29/2016,96197,90660,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,Pico Rivera,178,394700,0.006887755,0.02492859,0.078120732,0.058100306,-0.01874026,2006-08,2006-Q3,498200,-0.207747892,2005-03
2/29/2016,84640,60640,IL,Chicago,Cook,Chicago,179,189200,-0.002635741,-0.011494253,-0.020196789,-0.007340813,-0.019805822,2007-05,2007-Q2,235900,-0.19796524,2002-07
2/29/2016,81295,53215,WI,Milwaukee,Milwaukee,Milwaukee,180,83400,0,0.003610108,-0.030232558,-0.014018871,-0.044587286,2006-09,2006-Q3,133000,-0.372932331,2002-04
2/29/2016,97743,94536,CA,San Francisco,Alameda,Fremont,181,844900,0.00631253,0.02848448,0.163613827,0.113218753,0.021980043,2016-02,2016-Q1,844900,0,2016-02
2/29/2016,65791,19124,PA,Philadelphia,Philadelphia,Philadelphia,182,77700,0,-0.008928571,0.017015707,-0.010714979,-0.007765843,2007-10,2007-Q4,94600,-0.178646934,2005-08
2/29/2016,93133,79924,TX,El Paso,El Paso,El Paso,183,88800,0.004524887,0.009090909,0.020689655,-0.008131161,0.00509486,2007-11,2007-Q4,99700,-0.109327984,2006-06
2/29/2016,98040,95206,CA,Stockton,San Joaquin,Stockton,184,200000,0.01061142,0.03950104,0.100110011,0.12396044,-0.06004488,2006-04,2006-Q2,372100,-0.462510078,2003-05
2/29/2016,60642,7305,NJ,New York,Hudson,Jersey City,185,249900,-0.006361829,-0.014978321,0.04125,0.002743525,-0.022947265,2007-06,2007-Q2,359700,-0.305254379,2004-08
2/29/2016,69823,28277,NC,Charlotte,Mecklenburg,Charlotte,186,304400,0.003957784,0.017719826,0.062107467,0.048601555,0.021987506,2016-02,2016-Q1,304400,0,2016-02
2/29/2016,95804,89108,NV,Las Vegas,Clark,Las Vegas,187,147700,0.002035278,0.015818432,0.098141264,0.139734921,-0.049192926,2006-06,2006-Q2,249700,-0.408490188,2004-01
2/29/2016,91744,77095,TX,Houston,Harris,Cypress,188,201500,0.001491054,0.013581489,0.054973822,0.044992097,0.024293881,2016-02,2016-Q1,201500,0,2016-02
2/29/2016,77400,45011,OH,Cincinnati,Butler,Hamilton,189,167700,0.004793289,0.013905683,0.05075188,0.023105204,-0.000712761,2007-03,2007-Q1,169700,-0.011785504,2005-08
2/29/2016,96245,90813,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,Long Beach,190,336400,0.00568012,0.014781297,0.009603842,0.094580896,-0.017877022,2006-08,2006-Q3,417700,-0.194637299,2005-03
2/29/2016,61813,10473,NY,New York,Bronx,New York,191,308900,-0.014673046,-0.053325161,-0.098891482,-0.016443775,-0.005006626,2007-09,2007-Q3,373200,-0.172293676,2005-11
2/29/2016,66825,21215,MD,Baltimore,Baltimore City,Baltimore,192,99400,0.005055612,0.031120332,0.041928721,0.012964194,0.010772674,2008-01,2008-Q1,118700,-0.162594777,2006-12
2/29/2016,63776,14850,NY,Ithaca,Tompkins,Ithaca,193,234100,0.003429061,0.011231102,0.037677305,0.036907066,0.026456546,2016-02,2016-Q1,234100,0,2016-02
2/29/2016,97721,94513,CA,San Francisco,Contra Costa,Brentwood,194,507300,0.006747371,0.024848485,0.089561856,0.106174323,-0.02378924,2006-01,2006-Q1,647900,-0.217008798,2004-11
2/29/2016,78823,47906,IN,"Lafayette-West Lafayette, IN",Tippecanoe,West Lafayette,195,165700,0.002419843,0.004242424,0.004851425,0.010330715,0.006567906,2009-07,2009-Q3,182100,-0.090060406,2008-09
2/29/2016,97979,95111,CA,San Jose,Santa Clara,San Jose,196,586500,0.000511771,0.00273551,0.079116835,0.120671499,-0.004685158,2006-12,2006-Q4,622400,-0.057679949,2005-08
2/29/2016,62036,11225,NY,New York,Kings,New York,197,933200,0.003980635,0.039313955,0.158391261,0.121410911,0.073862981,2016-02,2016-Q1,933200,0,2016-02
2/29/2016,96221,90731,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,Los Angeles,198,515900,-0.004822531,-0.003284389,0.037401971,0.052944903,-0.011027636,2006-07,2006-Q3,596000,-0.134395973,2005-02
2/29/2016,61703,10128,NY,New York,New York,New York,199,1151200,0.002176373,-0.001993932,0.059159076,0.065441338,0.038567931,2015-09,2015-Q3,1192200,-0.034390203,2015-08
2/29/2016,72578,33411,FL,Miami-Fort Lauderdale,Palm Beach,Royal Palm Beach,200,241400,0.007512521,0.022448115,0.104805492,0.10519583,-0.030633103,2006-03,2006-Q1,330000,-0.268484848,2004-10
2/29/2016,97995,95127,CA,San Jose,Santa Clara,San Jose,201,607700,-0.000493421,0.004794974,0.076909445,0.119756752,-0.00328049,2007-01,2007-Q1,634000,-0.04148265,2005-09
2/29/2016,74242,37211,TN,Nashville,Davidson,Nashville,202,190500,0.012759171,0.043835616,0.166564605,0.068468632,0.032019772,2016-02,2016-Q1,190500,0,2016-02
2/29/2016,95811,89115,NV,Las Vegas,Clark,Las Vegas,203,125200,0.007240547,0.022040816,0.144424132,0.152403911,-0.053644174,2006-11,2006-Q4,232000,-0.460344828,2003-10
2/29/2016,62021,11210,NY,New York,Kings,New York,204,631400,0.004294576,0.020691885,0.127097465,0.064606076,0.013842532,2016-02,2016-Q1,631400,0,2016-02
2/29/2016,97222,93306,CA,Bakersfield,Kern,Bakersfield,205,174000,0.004618938,0.014577259,0.065523576,0.078766614,-0.044461523,2006-04,2006-Q2,277200,-0.372294372,2004-09
2/29/2016,70511,29483,SC,Charleston,Dorchester,Summerville,206,167800,0.004790419,0.016353725,0.048094941,0.03020756,0.009474358,2016-02,2016-Q1,167800,0,2016-02
2/29/2016,58710,2301,MA,Boston,Plymouth,Brockton,207,231700,0.005642361,0.021154694,0.079180252,0.046953231,-0.02000924,2005-11,2005-Q4,287800,-0.194927033,2003-06
2/29/2016,62024,11213,NY,New York,Kings,New York,208,694100,-0.007010014,-0.052811135,-0.141708916,0.073442081,0.046022589,2015-08,2015-Q3,813900,-0.14719253,2014-09
2/29/2016,67114,22003,VA,Washington,Fairfax,Annandale,209,488900,-0.000204499,0.002255023,-0.012323232,0.043155013,-0.013785096,2006-01,2006-Q1,563100,-0.131770556,2005-02
2/29/2016,97852,94806,CA,San Francisco,Contra Costa,San Pablo,210,349300,0.013933237,0.038655962,0.151665018,0.137026576,-0.032109226,2006-07,2006-Q3,487400,-0.283340172,2004-05
2/29/2016,97024,92805,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange,Anaheim,211,460400,0.01142355,0.030900134,0.094106464,0.081273235,-0.018884322,2007-02,2007-Q1,569000,-0.19086116,2004-12
2/29/2016,91732,77083,TX,Houston,Fort Bend,Mission Bend,212,145700,0.00691085,0.023893183,0.080860534,0.041491043,0.013591862,2016-02,2016-Q1,145700,0,2016-02
2/29/2016,74156,37075,TN,Nashville,Sumner,Hendersonville,213,233900,0.005156854,0.023632385,0.092480149,0.045326901,0.0256882,2016-02,2016-Q1,233900,0,2016-02
2/29/2016,97471,93906,CA,Salinas,Monterey,Salinas,214,357300,0.004780652,0.018238814,0.087009431,0.119604457,-0.046779777,2006-04,2006-Q2,582900,-0.387030365,2003-11
2/29/2016,58660,2148,MA,Boston,Middlesex,Malden,215,351500,0.003998857,0.0129683,0.067739976,0.058682254,0.00380533,2016-02,2016-Q1,351500,0,2016-02
2/29/2016,97991,95123,CA,San Jose,Santa Clara,San Jose,216,752100,-0.001062558,0.004004806,0.082158273,0.105060335,0.011989313,2016-01,2016-Q1,752900,-0.001062558,2015-12
2/29/2016,97225,93309,CA,Bakersfield,Kern,Bakersfield,217,181200,0.004991681,0.016264722,0.058411215,0.087550134,-0.044713403,2006-04,2006-Q2,289100,-0.373227257,2004-08
2/29/2016,92224,78045,TX,Laredo,Webb,Laredo,218,159900,0.001252348,0.008832808,0.012025316,0.032302119,0.015651003,2014-02,2014-Q1,165600,-0.03442029,2013-11
2/29/2016,60518,7002,NJ,New York,Hudson,Bayonne,219,287100,0.002794272,0.014487633,0.033849478,-0.000208855,-0.034485952,2006-11,2006-Q4,434300,-0.338936219,2003-12
2/29/2016,84504,60453,IL,Chicago,Cook,Oak Lawn,220,160100,0.000625,-0.004353234,-0.018995098,-0.002725849,-0.033672189,2006-08,2006-Q3,230000,-0.303913043,2002-09
2/29/2016,72361,33023,FL,Miami-Fort Lauderdale,Broward,Miramar,221,170000,0.003541913,0.012507445,0.096067054,0.108001195,-0.034737547,2006-11,2006-Q4,259800,-0.3456505,2004-10
2/29/2016,98319,95624,CA,Sacramento,Sacramento,Elk Grove,222,361300,0.006406685,0.022065064,0.080442584,0.093014394,-0.026846198,2005-12,2005-Q4,479700,-0.24682093,2004-06
2/29/2016,84542,60506,IL,Chicago,Kane,Aurora,223,150600,0.00466978,0.017567568,0.042214533,0.013404424,-0.021363145,2007-09,2007-Q3,191700,-0.214397496,2002-11
2/29/2016,60368,6516,CT,New Haven,New Haven,West Haven,224,168900,0.002373887,0.007756563,0.013197361,-0.001766795,-0.032241033,2006-03,2006-Q1,235100,-0.281582305,2003-10
2/29/2016,72199,32765,FL,Orlando,Seminole,Oviedo,225,249700,0.004424779,0.019599837,0.072594502,0.05683628,-0.024256727,2006-07,2006-Q3,330400,-0.244249395,2005-05
2/29/2016,96826,92346,CA,Riverside,San Bernardino,Highland,226,299300,0.003016086,0.021850461,0.095534407,0.092851361,-0.023151897,2006-04,2006-Q2,382600,-0.217720857,2004-12
2/29/2016,90795,75243,TX,Dallas-Fort Worth,Dallas,Dallas,227,149500,0.01150203,0.03531856,0.141221374,0.058516748,0.016685098,2016-02,2016-Q1,149500,0,2016-02
2/29/2016,86026,63376,MO,St. Louis,Saint Charles,Saint Peters,228,173200,0.004057971,0.012865497,0.089993707,0.028222083,-0.003510918,2007-03,2007-Q1,186800,-0.072805139,2005-03
2/29/2016,78085,46307,IN,Chicago,Lake,Crown Point,229,189700,-0.005243838,-0.008881923,0.003703704,0.016262397,0.007753423,2014-03,2014-Q1,197800,-0.040950455,2013-06
2/29/2016,65801,19134,PA,Philadelphia,Philadelphia,Philadelphia,230,54600,-0.005464481,-0.017985612,-0.028469751,-0.015047086,0.002224785,2007-10,2007-Q4,63900,-0.145539906,2006-04
2/29/2016,74101,37013,TN,Nashville,Davidson,Nashville,231,161200,0.008760951,0.033333333,0.122562674,0.048847297,0.012976846,2016-02,2016-Q1,161200,0,2016-02
2/29/2016,97717,94509,CA,San Francisco,Contra Costa,Antioch,232,308900,0.007830343,0.021494709,0.104397569,0.14655359,-0.041388062,2005-12,2005-Q4,472100,-0.345689473,2003-12
2/29/2016,96450,91605,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,Los Angeles,233,467500,0.00580895,0.024545255,0.102074493,0.092341737,-0.012002342,2006-08,2006-Q3,552700,-0.154152343,2005-07
2/29/2016,95987,90006,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,Los Angeles,234,564800,-0.004055722,0.003732006,0.066465257,0.098001226,0.004184666,2007-02,2007-Q1,577000,-0.021143847,2006-09
2/29/2016,62223,11746,NY,New York,Suffolk,Huntington Station,235,429200,0.006094702,0.019961977,0.08768373,0.008066716,-0.022231132,2006-05,2006-Q2,544700,-0.212043327,2003-12
2/29/2016,96987,92677,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange,Laguna Niguel,236,769600,0.004568594,0.01436668,0.045794266,0.055339807,-0.009490422,2006-03,2006-Q1,848500,-0.092987625,2005-05
2/29/2016,96023,90042,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,Los Angeles,237,595300,0.000504202,0.010181571,0.121092279,0.106441067,0.016325437,2016-02,2016-Q1,595300,0,2016-02
2/29/2016,97576,94122,CA,San Francisco,San Francisco,San Francisco,238,1126200,0.007424635,0.025216204,0.128909383,0.095611251,0.03660613,2016-02,2016-Q1,1126200,0,2016-02
2/29/2016,66787,21122,MD,Baltimore,Anne Arundel,Pasadena,239,283100,0.00106082,0.003544842,0.002478754,0.004801711,-0.015361437,2006-09,2006-Q3,334000,-0.15239521,2005-02
2/29/2016,58666,2155,MA,Boston,Middlesex,Medford,240,447000,0.004720162,0.015447524,0.088915956,0.059571729,0.014675188,2016-02,2016-Q1,447000,0,2016-02
2/29/2016,72532,33313,FL,Miami-Fort Lauderdale,Broward,Lauderhill,241,62200,0.004846527,0.02640264,0.036666667,0.060362794,-0.053067404,2007-01,2007-Q1,121200,-0.48679868,2003-07
2/29/2016,96192,90640,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,Montebello,242,469400,0.009679501,0.031195079,0.103691512,0.065128158,-0.008358408,2006-09,2006-Q3,543400,-0.13617961,2005-09
2/29/2016,97545,94080,CA,San Francisco,San Mateo,South San Francisco,243,808400,0.000990589,0.009742693,0.118737891,0.103608518,0.012608333,2016-02,2016-Q1,808400,0,2016-02
2/29/2016,84638,60638,IL,Chicago,Cook,Chicago,244,184000,0.001633097,-0.002710027,0.050228311,0.006992136,-0.033499375,2006-11,2006-Q4,267600,-0.312406577,2003-02
2/29/2016,72530,33311,FL,Miami-Fort Lauderdale,Broward,Fort Lauderdale,245,124200,0.008935825,0.023907667,0.102040816,0.119284363,-0.047095535,2007-04,2007-Q2,219100,-0.433135555,2004-05
2/29/2016,99012,97006,OR,Portland,Washington,Beaverton,246,320100,0.005339196,0.023664854,0.113004172,0.067696001,0.017961367,2016-02,2016-Q1,320100,0,2016-02
2/29/2016,92036,77573,TX,Houston,Galveston,League City,247,214600,0.0004662,0.003272557,0.061850569,0.030351838,0.022971091,2016-02,2016-Q1,214600,0,2016-02
2/29/2016,84648,60651,IL,Chicago,Cook,Chicago,248,142200,0.004237288,0.012099644,0.074829932,0.011798809,-0.03591667,2007-04,2007-Q2,219100,-0.350981287,2003-02
2/29/2016,90726,75149,TX,Dallas-Fort Worth,Dallas,Mesquite,249,112000,0.011743451,0.029411765,0.185185185,0.082067154,0.009297571,2016-02,2016-Q1,112000,0,2016-02
2/29/2016,79054,48197,MI,Ann Arbor,Washtenaw,Ypsilanti,250,180300,0.006700168,0.02618099,0.051311953,0.07293965,-0.009520695,2005-08,2005-Q3,199400,-0.095787362,2002-03
2/29/2016,96464,91702,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,Azusa,251,386900,0.004674111,0.010446592,0.038378959,0.070508352,-0.012688707,2006-10,2006-Q4,455500,-0.150603732,2005-06
2/29/2016,99142,97229,OR,Portland,Washington,Cedar Mill,252,494400,0.005695688,0.018961253,0.104064314,0.067887967,0.020120845,2016-02,2016-Q1,494400,0,2016-02
2/29/2016,77094,44256,OH,Cleveland,Medina,Medina,253,195300,0.002052335,0.007739938,0.043269231,0.023482762,0.001029875,2016-02,2016-Q1,195300,0,2016-02
2/29/2016,96807,92324,CA,Riverside,San Bernardino,Colton,254,238100,0.008470987,0.02540913,0.08424408,0.122175174,-0.033278688,2006-07,2006-Q3,354800,-0.3289177,2004-11
2/29/2016,95314,87120,NM,Albuquerque,Bernalillo,Albuquerque,255,165500,-0.002411091,-0.008982036,0.007303713,-0.009852983,-0.003438595,2007-10,2007-Q4,201900,-0.180287271,2005-12
2/29/2016,65133,17603,PA,Lancaster,Lancaster,Lancaster Township,256,138100,0.002177068,0.005826657,0.033682635,0.004699869,0.00392105,2010-01,2010-Q1,143500,-0.037630662,2006-09
2/29/2016,97016,92780,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange,Tustin,257,618000,0.007827789,0.027602261,0.054787506,0.066311142,-0.00656862,2006-05,2006-Q2,671200,-0.079261025,2005-08
2/29/2016,92598,78666,TX,Austin,Hays,San Marcos,258,165000,0.014136447,0.02484472,0.106639839,0.024348943,0.028729708,2010-03,2010-Q1,166400,-0.008413462,2010-02
2/29/2016,90226,74012,OK,Tulsa,Tulsa,Broken Arrow,259,147500,0.002719239,0.013049451,0.042402827,0.031030856,0.019078492,2016-02,2016-Q1,147500,0,2016-02
2/29/2016,92271,78130,TX,San Antonio,Comal,New Braunfels,260,181300,0.003320421,0.013982103,0.072781065,0.033581643,0.02589537,2016-02,2016-Q1,181300,0,2016-02
2/29/2016,91325,76244,TX,Dallas-Fort Worth,Tarrant,Fort Worth,261,218200,0.00414174,0.017723881,0.127066116,0.072875365,0.025094751,2016-02,2016-Q1,218200,0,2016-02
